"Species";"n";"Table";"Phylum";"Note";"AphiaID";"ScientificName";"Updated";"Rank";"ParentID"
"Scopelocheirus crenatus";4;"Bottom Fauna";"Arthropoda";"";102720;"Scopelocheirus hopei";"2019-11-19";"Species";101652
"Scopelocheirus hopei";1;"Bottom Fauna";"Arthropoda";"";102720;"Scopelocheirus hopei";"2019-11-19";"Species";101652
"Simuliidae indet.";4;"Bottom Fauna";"Arthropoda";"";593214;"Simuliidae";"2019-11-19";"Family";150928
"Siphonoecetes colletti";50;"Bottom Fauna";"Arthropoda";"";1059646;"Centraloecetes kroyeranus";"2019-11-19";"Species";1059643
"Siphonoecetes striatus";6;"Bottom Fauna";"Arthropoda";"";1059649;"Centraloecetes striatus";"2019-11-19";"Species";1059643
"Socarnes erythrophthalmus";1;"Bottom Fauna";"Arthropoda";"";148560;"Socarnes erythrophthalmus";"2019-11-19";"Species";101653
"Socarnes vahli";2;"Bottom Fauna";"Arthropoda";"";102726;"Socarnes vahlii";"2019-11-19";"Species";101653
"Sphaeroma hookeri";1024;"Bottom Fauna";"Arthropoda";"";118953;"Lekanesphaera hookeri";"2019-11-19";"Species";118431
"Sphaeroma rugicauda";75;"Bottom Fauna";"Arthropoda";"";118958;"Lekanesphaera rugicauda";"2019-11-19";"Species";118431
"Sphaeroma sp.";1;"Bottom Fauna";"Arthropoda";"";955716;"Sphaeroma";"2019-11-19";"Genus";118277
"Stenothoe marina";5;"Bottom Fauna";"Arthropoda";"";103166;"Stenothoe marina";"2019-11-19";"Species";101770
"Stenothoe monoculoides";2;"Bottom Fauna";"Arthropoda";"";103169;"Stenothoe monoculoides";"2019-11-19";"Species";101770
"Stenothoe sp.";4;"Bottom Fauna";"Arthropoda";"";101770;"Stenothoe";"2019-11-19";"Genus";555053
"Stictochironomus crassiforceps";6;"Bottom Fauna";"Arthropoda";"";;"";"2019-11-19";"";
"Stictochironomus sp.";124;"Bottom Fauna";"Arthropoda";"";181587;"Stictochironomus";"2019-11-19";"Genus";150882
"Streblocerus serricaudatus";2;"Bottom Fauna";"Arthropoda";"";1303139;"Streblocerus serricaudatus";"2019-11-19";"Species";1302124
"Synchelidium haplocheles";91;"Bottom Fauna";"Arthropoda";"";102924;"Synchelidium haplocheles";"2019-11-19";"Species";101704
"Synchelidium intermedium";1;"Bottom Fauna";"Arthropoda";"";102926;"Synchelidium intermedium";"2019-11-19";"Species";101704
"Synchelidium maculatum";16;"Bottom Fauna";"Arthropoda";"";102928;"Synchelidium maculatum";"2019-11-19";"Species";101704
"Synchelidium sp.";2;"Bottom Fauna";"Arthropoda";"";101704;"Synchelidium";"2019-11-19";"Genus";101400
"Synchelidium tenuimanum";3;"Bottom Fauna";"Arthropoda";"";102929;"Synchelidium tenuimanum";"2019-11-19";"Species";101704
"SYNOPIIDAE";2;"Bottom Fauna";"Arthropoda";"";101410;"Synopiidae";"2019-11-19";"Family";1055693
"Syrphidae indet.";1;"Bottom Fauna";"Arthropoda";"";150950;"Syrphidae";"2019-11-19";"Family";871510
"TABANIDAE";2;"Bottom Fauna";"Arthropoda";"";493907;"Tabanidae";"2019-11-19";"Family";712118
"Tanaidacea indet.";58;"Bottom Fauna";"Arthropoda";"";1133;"Tanaidacea";"2019-11-19";"Order";1090
"TANAIDAE";42;"Bottom Fauna";"Arthropoda";"";798770;"Tanaididae";"2019-11-19";"Family";798765
"Tanaissus lilljeborgi";116;"Bottom Fauna";"Arthropoda";"";136486;"Tanaissus lilljeborgi";"2019-11-19";"Species";136239
"Tanaopsis laticaudata";5;"Bottom Fauna";"Arthropoda";"";136459;"Tanaopsis laticaudata";"2019-11-19";"Species";136233
"TANYPODINAE";17;"Bottom Fauna";"Arthropoda";"";712122;"Tanypodinae";"2019-11-19";"Subfamily";118100
"Tanypodinae indet.";191;"Bottom Fauna";"Arthropoda";"";712122;"Tanypodinae";"2019-11-19";"Subfamily";118100
"Tanypus kraatzi";5;"Bottom Fauna";"Arthropoda";"";;"";"2019-11-19";"";
"Tanytarsini indet.";31;"Bottom Fauna";"Arthropoda";"";712121;"Tanytarsini";"2019-11-19";"Tribe";150869
"Tanytarsus sp.";30;"Bottom Fauna";"Arthropoda";"";156922;"Tanytarsus";"2019-11-19";"Genus";712121
"Thia scutellata";3;"Bottom Fauna";"Arthropoda";"";107281;"Thia scutellata";"2019-11-19";"Species";106880
"TIPULIDAE";2;"Bottom Fauna";"Arthropoda";"";150929;"Tipulidae";"2019-11-19";"Family";150926
"Tmetonyx cicada";3;"Bottom Fauna";"Arthropoda";"";102736;"Tmetonyx cicada";"2019-11-19";"Species";101658
"Trachyleberididae indet.";1;"Bottom Fauna";"Arthropoda";"";127509;"Trachyleberididae";"2019-11-19";"Family";127477
"Trichoptera indet.";9;"Bottom Fauna";"Arthropoda";"";160252;"Trichoptera";"2019-11-19";"Order";151152
"TRYPHOSA";1;"Bottom Fauna";"Arthropoda";"";101660;"Tryphosa";"2019-11-19";"Genus";176955
"Tryphosites longipes";17;"Bottom Fauna";"Arthropoda";"";102779;"Tryphosites longipes";"2019-11-19";"Species";101662
"Typhlotanais aeqiremis";7;"Bottom Fauna";"Arthropoda";"";478746;"Typhlotanais aequiremis";"2019-11-19";"Species";136256
"Unciola planipes";17;"Bottom Fauna";"Arthropoda";"";102061;"Unciola planipes";"2019-11-19";"Species";101474
"Upogebia deltaura";25;"Bottom Fauna";"Arthropoda";"";107739;"Upogebia deltaura";"2019-11-19";"Species";107079
"Upogebia sp.";5;"Bottom Fauna";"Arthropoda";"";107079;"Upogebia";"2019-11-19";"Genus";106803
"Upogebia stellata";53;"Bottom Fauna";"Arthropoda";"";107742;"Upogebia stellata";"2019-11-19";"Species";107079
"Urothoe brevicornis";2;"Bottom Fauna";"Arthropoda";"";103226;"Urothoe brevicornis";"2019-11-19";"Species";101789
"Urothoe elegans";59;"Bottom Fauna";"Arthropoda";"";103228;"Urothoe elegans";"2019-11-19";"Species";101789
"Urothoe grimaldi";409;"Bottom Fauna";"Arthropoda";"";103229;"Urothoe grimaldii";"2019-11-19";"Species";101789
"Urothoe poseidonis";212;"Bottom Fauna";"Arthropoda";"";103235;"Urothoe poseidonis";"2019-11-19";"Species";101789
"Urothoe sp.";8;"Bottom Fauna";"Arthropoda";"";101789;"Urothoe";"2019-11-19";"Genus";101412
"Verruca stroemia";3;"Bottom Fauna";"Arthropoda";"";106257;"Verruca stroemia";"2019-11-19";"Species";106140
"Westwoodilla acutifrons";1;"Bottom Fauna";"Arthropoda";"";102932;"Westwoodilla caecula";"2019-11-19";"Species";101705
"Westwoodilla caecula";160;"Bottom Fauna";"Arthropoda";"";102932;"Westwoodilla caecula";"2019-11-19";"Species";101705
"Alcyonidium hirsutum";2;"Bottom Fauna";"Bryozoa";"";111601;"Alcyonidium hirsutum";"2019-11-19";"Species";110993
"Alcyonidium sp.";8;"Bottom Fauna";"Bryozoa";"";110993;"Alcyonidium";"2019-11-19";"Genus";110783
"Anasca indet.";5;"Bottom Fauna";"Bryozoa";"";153575;"Flustrina";"2019-11-19";"Suborder";110722
"Bryozoa indet.";110;"Bottom Fauna";"Bryozoa";"";146142;"Bryozoa";"2019-11-19";"Phylum";2
"Cribrilina punctata";1;"Bottom Fauna";"Bryozoa";"";111314;"Cribrilina punctata";"2019-11-19";"Species";110892
"Crisia eburnea";1;"Bottom Fauna";"Bryozoa";"";111696;"Crisia eburnea";"2019-11-19";"Species";111032
"Electra crustulenta";570;"Bottom Fauna";"Bryozoa";"";467577;"Einhornia crustulenta";"2019-11-19";"Species";467576
"Electra pilosa";33;"Bottom Fauna";"Bryozoa";"";111355;"Electra pilosa";"2019-11-19";"Species";110904
"Electra sp.";10;"Bottom Fauna";"Bryozoa";"";110904;"Electra";"2019-11-19";"Genus";110746
"Eucratea loricata";2;"Bottom Fauna";"Bryozoa";"";111361;"Eucratea loricata";"2019-11-19";"Species";110908
"Flustra foliacea";1;"Bottom Fauna";"Bryozoa";"";111367;"Flustra foliacea";"2019-11-19";"Species";110911
"Membraniporidae indet.";4;"Bottom Fauna";"Bryozoa";"";110762;"Membraniporidae";"2019-11-19";"Family";153579
"Porella concinna";1;"Bottom Fauna";"Bryozoa";"";111125;"Porella concinna";"2019-11-19";"Species";110835
"SCRUPOCELLARIA";1;"Bottom Fauna";"Bryozoa";"";110866;"Scrupocellaria";"2019-11-19";"Genus";110734
"Securiflusta securifrons";4;"Bottom Fauna";"Bryozoa";"";111374;"Securiflustra securifrons";"2019-11-19";"Species";110916
"Sagitta setosa";2;"Bottom Fauna";"Chaetognatha";"";105443;"Parasagitta setosa";"2019-11-19";"Species";105408
"Sagitta sp.";3;"Bottom Fauna";"Chaetognatha";"";105410;"Sagitta";"2019-11-19";"Genus";5953
"Ascidia sp.";4;"Bottom Fauna";"Chordata";"";103483;"Ascidia";"2019-11-19";"Genus";103443
"Ascidiacea indet.";361;"Bottom Fauna";"Chordata";"";1839;"Ascidiacea";"2019-11-19";"Class";146420
"Ascidiella aspersa";99;"Bottom Fauna";"Chordata";"";103718;"Ascidiella aspersa";"2019-11-19";"Species";103484
"Ascidiella scabra";18;"Bottom Fauna";"Chordata";"";103719;"Ascidiella scabra";"2019-11-19";"Species";103484
"Botryllus schlosseri";1;"Bottom Fauna";"Chordata";"";103862;"Botryllus schlosseri";"2019-11-19";"Species";103529
"Botryllus sp.";1;"Bottom Fauna";"Chordata";"";103529;"Botryllus";"2019-11-19";"Genus";103450
"BRANCHIOSTOMA";20;"Bottom Fauna";"Chordata";"";104902;"Branchiostoma";"2019-11-19";"Genus";196078
"Branchiostoma lanceolatum";201;"Bottom Fauna";"Chordata";"";104906;"Branchiostoma lanceolatum";"2019-11-19";"Species";104902
"Ciona intestinalis";180;"Bottom Fauna";"Chordata";"";103732;"Ciona intestinalis";"2019-11-19";"Species";103488
"Ciona sp.";93;"Bottom Fauna";"Chordata";"";103488;"Ciona";"2019-11-19";"Genus";103444
"Corella parallelogramma";3;"Bottom Fauna";"Chordata";"";103743;"Corella parallelogramma";"2019-11-19";"Species";103495
"Dendrodoa grossularia";145;"Bottom Fauna";"Chordata";"";103882;"Dendrodoa grossularia";"2019-11-19";"Species";103531
"Gasterosteus aculeatus";6;"Bottom Fauna";"Chordata";"";126505;"Gasterosteus aculeatus";"2019-11-19";"Species";125775
"Gobiidae indet.";5;"Bottom Fauna";"Chordata";"";125537;"Gobiidae";"2019-11-19";"Family";151743
"Hyperoplus lanceolatus";2;"Bottom Fauna";"Chordata";"";126756;"Hyperoplus lanceolatus";"2019-11-19";"Species";125911
"Limanda limanda";1;"Bottom Fauna";"Chordata";"";127139;"Limanda limanda";"2019-11-19";"Species";126117
"Molgula citrina";10;"Bottom Fauna";"Chordata";"";103775;"Molgula citrina";"2019-11-19";"Species";103509
"Molgula manhattensis";95;"Bottom Fauna";"Chordata";"";103788;"Molgula manhattensis";"2019-11-19";"Species";103509
"Molgula occulta";1;"Bottom Fauna";"Chordata";"";103791;"Molgula occulta";"2019-11-19";"Species";103509
"Molgula sp.";3;"Bottom Fauna";"Chordata";"";103509;"Molgula";"2019-11-19";"Genus";103448
"Molgulidae indet.";2;"Bottom Fauna";"Chordata";"";103448;"Molgulidae";"2019-11-19";"Family";103436
"Pelonaia corrugata";8;"Bottom Fauna";"Chordata";"";103894;"Pelonaia corrugata";"2019-11-19";"Species";103536
"Pholis gunellus";1;"Bottom Fauna";"Chordata";"";126996;"Pholis gunnellus";"2019-11-19";"Species";126041
"PISCES";19;"Bottom Fauna";"Chordata";"";11676;"Pisces";"2019-11-19";"Superclass";1828
"Styela clava";17;"Bottom Fauna";"Chordata";"";103929;"Styela clava";"2019-11-19";"Species";103543
"Styela coriacea";15;"Bottom Fauna";"Chordata";"";103930;"Styela coriacea";"2019-11-19";"Species";103543
"Styela sp.";6;"Bottom Fauna";"Chordata";"";103543;"Styela";"2019-11-19";"Genus";103450
"Tunicata indet.";68;"Bottom Fauna";"Chordata";"";146420;"Tunicata";"2019-11-19";"Subphylum";1821
"ABIETINARIA";2;"Bottom Fauna";"Cnidaria";"";117225;"Abietinaria";"2019-11-19";"Genus";1614
"Abietinaria abietina";2;"Bottom Fauna";"Cnidaria";"";117870;"Abietinaria abietina";"2019-11-19";"Species";117225
"Abietinaria sp.";1;"Bottom Fauna";"Cnidaria";"";117225;"Abietinaria";"2019-11-19";"Genus";1614
"Acontiaria indet.";1;"Bottom Fauna";"Cnidaria";"";411048;"Acontiaria";"2019-11-19";"Superfamily";411047
"Actinaridae indet.";5;"Bottom Fauna";"Cnidaria";"";;"";"2019-11-19";"";
"Actinia sp.";83;"Bottom Fauna";"Cnidaria";"";100694;"Actinia";"2019-11-19";"Genus";100653
"Actiniaria indet.";42;"Bottom Fauna";"Cnidaria";"";1360;"Actiniaria";"2019-11-19";"Order";1340
"Actiniidae indet.";3;"Bottom Fauna";"Cnidaria";"";100653;"Actiniidae";"2019-11-19";"Family";853973
"ALCYONIUM";3;"Bottom Fauna";"Cnidaria";"";125284;"Alcyonium";"2019-11-19";"Genus";125269
"Alcyonium digitatum";4;"Bottom Fauna";"Cnidaria";"";125333;"Alcyonium digitatum";"2019-11-19";"Species";125284
"Anthozoa indet.";698;"Bottom Fauna";"Cnidaria";"";1292;"Anthozoa";"2019-11-19";"Class";1267
"ANTHOZOA, Koraldyr";193;"Bottom Fauna";"Cnidaria";"";;"";"2019-11-19";"";
"Athecata indet.";38;"Bottom Fauna";"Cnidaria";"";13551;"Anthoathecata";"2019-11-19";"Order";19494
"Athenaria indet.";26;"Bottom Fauna";"Cnidaria";"";411040;"Athenaria";"2019-11-19";"Infraorder";151536
"Bougainvillia brittanica";2;"Bottom Fauna";"Cnidaria";"";117321;"Bougainvillia britannica";"2019-11-19";"Species";117015
"CAMPANULARIIDAE";6;"Bottom Fauna";"Cnidaria";"";1606;"Campanulariidae";"2019-11-19";"Family";13552
"Campanulariidae indet.";85;"Bottom Fauna";"Cnidaria";"";1606;"Campanulariidae";"2019-11-19";"Family";13552
"Campanulina sp.";1;"Bottom Fauna";"Cnidaria";"";150646;"Campanulina";"2019-11-19";"Genus";1607
"Cerianthidae indet.";7;"Bottom Fauna";"Cnidaria";"";100684;"Cerianthidae";"2019-11-19";"Family";151646
"Cerianthus lloydii";92;"Bottom Fauna";"Cnidaria";"";283798;"Cerianthus lloydii";"2019-11-19";"Species";100782
"Cerianthus sp.";1;"Bottom Fauna";"Cnidaria";"";100782;"Cerianthus";"2019-11-19";"Genus";100684
"Clava multicornis";29;"Bottom Fauna";"Cnidaria";"";117426;"Clava multicornis";"2019-11-19";"Species";117050
"Clytia hemisphaerica";1;"Bottom Fauna";"Cnidaria";"";117368;"Clytia hemisphaerica";"2019-11-19";"Species";117030
"Corymorpha nutans";20;"Bottom Fauna";"Cnidaria";"";117452;"Corymorpha nutans";"2019-11-19";"Species";117059
"Corymorphidae indet.";13;"Bottom Fauna";"Cnidaria";"";1598;"Corymorphidae";"2019-11-19";"Family";719741
"CORYNIDAE";1;"Bottom Fauna";"Cnidaria";"";1599;"Corynidae";"2019-11-19";"Family";16351
"Corynidae indet.";10;"Bottom Fauna";"Cnidaria";"";1599;"Corynidae";"2019-11-19";"Family";16351
"Dynamena pumila";2;"Bottom Fauna";"Cnidaria";"";117888;"Dynamena pumila";"2019-11-19";"Species";117229
"Ectopleura dumortieri";9;"Bottom Fauna";"Cnidaria";"";117982;"Ectopleura dumortierii";"2019-11-19";"Species";117254
"Edwardsia danica";224;"Bottom Fauna";"Cnidaria";"";100882;"Edwardsia danica";"2019-11-19";"Species";100730
"Edwardsia longicornis";89;"Bottom Fauna";"Cnidaria";"";100889;"Edwardsia longicornis";"2019-11-19";"Species";100730
"Edwardsia sp.";1777;"Bottom Fauna";"Cnidaria";"";100730;"Edwardsia";"2019-11-19";"Genus";100665
"Edwardsia tuberculata";8;"Bottom Fauna";"Cnidaria";"";100894;"Edwardsia tuberculata";"2019-11-19";"Species";100730
"EDWARDSIIDAE";19;"Bottom Fauna";"Cnidaria";"";100665;"Edwardsiidae";"2019-11-19";"Family";888373
"Edwardsiidae indet.";228;"Bottom Fauna";"Cnidaria";"";100665;"Edwardsiidae";"2019-11-19";"Family";888373
"Eleutherocarpidae indet.";1;"Bottom Fauna";"Cnidaria";"";135226;"Stauromedusae";"2019-11-19";"Order";265044
"Eudendriidae indet.";2;"Bottom Fauna";"Cnidaria";"";1600;"Eudendriidae";"2019-11-19";"Family";16352
"Eudendrium sp.";2;"Bottom Fauna";"Cnidaria";"";117093;"Eudendrium";"2019-11-19";"Genus";1600
"Gonothyraea loveni";3;"Bottom Fauna";"Cnidaria";"";117377;"Gonothyraea loveni";"2019-11-19";"Species";117031
"Halcampa chrysanthellum";121;"Bottom Fauna";"Cnidaria";"";100916;"Halcampa chrysanthellum";"2019-11-19";"Species";100740
"Halcampa sp.";22;"Bottom Fauna";"Cnidaria";"";100740;"Halcampa";"2019-11-19";"Genus";100667
"Hydra sp.";1;"Bottom Fauna";"Cnidaria";"";267491;"Hydra";"2019-11-19";"Genus";151708
"Hydractinia echinata";17;"Bottom Fauna";"Cnidaria";"";117644;"Hydractinia echinata";"2019-11-19";"Species";117117
"Hydractiniidae indet.";3;"Bottom Fauna";"Cnidaria";"";1601;"Hydractiniidae";"2019-11-19";"Family";16352
"Hydrozoa indet.";437;"Bottom Fauna";"Cnidaria";"";1337;"Hydrozoa";"2019-11-19";"Class";1267
"HYDROZOA, athecata";2;"Bottom Fauna";"Cnidaria";"";;"";"2019-11-19";"";
"Laomedea sp.";2;"Bottom Fauna";"Cnidaria";"";117033;"Laomedea";"2019-11-19";"Genus";1606
"Leptolina indet.";1;"Bottom Fauna";"Cnidaria";"";571196;"Leptolinea";"2019-11-19";"Genus";570953
"Metridium senile";12;"Bottom Fauna";"Cnidaria";"";100982;"Metridium senile";"2019-11-19";"Species";100770
"OBELIA";1;"Bottom Fauna";"Cnidaria";"";117034;"Obelia";"2019-11-19";"Genus";1606
"Obelia geniculata";1;"Bottom Fauna";"Cnidaria";"";117388;"Obelia geniculata";"2019-11-19";"Species";117034
"Obelia sp";1;"Bottom Fauna";"Cnidaria";"";117034;"Obelia";"2019-11-19";"Genus";1606
"Opercularella lacerata";1;"Bottom Fauna";"Cnidaria";"";117413;"Opercularella lacerata";"2019-11-19";"Species";117044
"Pachycerianthus multiplicatus";1;"Bottom Fauna";"Cnidaria";"";101013;"Pachycerianthus multiplicatus";"2019-11-19";"Species";100783
"Pennatula phosphorea";17;"Bottom Fauna";"Cnidaria";"";128517;"Pennatula phosphorea";"2019-11-19";"Species";128495
"Pennatula sp.";1;"Bottom Fauna";"Cnidaria";"";128495;"Pennatula";"2019-11-19";"Genus";128484
"Pennatulacea indet.";4;"Bottom Fauna";"Cnidaria";"";1367;"Pennatulacea";"2019-11-19";"Order";1341
"Plumulariidae indet.";1;"Bottom Fauna";"Cnidaria";"";1613;"Plumulariidae";"2019-11-19";"Family";731048
"Podocoryne carnea";147;"Bottom Fauna";"Cnidaria";"";151718;"Podocoryna carnea";"2019-11-19";"Species";117119
"SAGARTIA";4;"Bottom Fauna";"Cnidaria";"";100776;"Sagartia";"2019-11-19";"Genus";100681
"Sagartiogeton laceratus";2;"Bottom Fauna";"Cnidaria";"";100999;"Sagartiogeton laceratus";"2019-11-19";"Species";100777
"Sagartiogeton sp.";3;"Bottom Fauna";"Cnidaria";"";100777;"Sagartiogeton";"2019-11-19";"Genus";100681
"Scyphozoa indet.";7;"Bottom Fauna";"Cnidaria";"";135220;"Scyphozoa";"2019-11-19";"Class";1267
"Sertularia cupressina";4;"Bottom Fauna";"Cnidaria";"";117913;"Sertularia cupressina";"2019-11-19";"Species";117234
"SERTULARIIDAE";2;"Bottom Fauna";"Cnidaria";"";1614;"Sertulariidae";"2019-11-19";"Family";1041959
"Sertulariidae indet.";2;"Bottom Fauna";"Cnidaria";"";1614;"Sertulariidae";"2019-11-19";"Family";1041959
"Stomphia coccinea";21;"Bottom Fauna";"Cnidaria";"";100854;"Stomphia coccinea";"2019-11-19";"Species";100716
"Thecata indet.";1;"Bottom Fauna";"Cnidaria";"";13552;"Leptothecata";"2019-11-19";"Order";19494
"Thenaria indet.";97;"Bottom Fauna";"Cnidaria";"";411047;"Thenaria";"2019-11-19";"Infraorder";151536
"Thuiaria thuja";1;"Bottom Fauna";"Cnidaria";"";117940;"Thuiaria thuja";"2019-11-19";"Species";117237
"TUBULARIA";12;"Bottom Fauna";"Cnidaria";"";117258;"Tubularia";"2019-11-19";"Genus";1603
"Tubulariidae indet.";6;"Bottom Fauna";"Cnidaria";"";1603;"Tubulariidae";"2019-11-19";"Family";719741
"Urticina felina";93;"Bottom Fauna";"Cnidaria";"";100834;"Urticina felina";"2019-11-19";"Species";100706
"Urticina sp.";3;"Bottom Fauna";"Cnidaria";"";100706;"Urticina";"2019-11-19";"Genus";100653
"Virgularia mirabilis";335;"Bottom Fauna";"Cnidaria";"";128539;"Virgularia mirabilis";"2019-11-19";"Species";128503
"Virgularia sp.";2;"Bottom Fauna";"Cnidaria";"";128503;"Virgularia";"2019-11-19";"Genus";128488
"Acrocnida brachiata";2;"Bottom Fauna";"Echinodermata";"";236130;"Acrocnida brachiata";"2019-11-19";"Species";236129
"Amphiura chiajei";780;"Bottom Fauna";"Echinodermata";"";125073;"Amphiura chiajei";"2019-11-19";"Species";123613
"Amphiura filiformis";5178;"Bottom Fauna";"Echinodermata";"";125080;"Amphiura filiformis";"2019-11-19";"Species";123613
"Amphiura sp.";354;"Bottom Fauna";"Echinodermata";"";123613;"Amphiura";"2019-11-19";"Genus";123206
"Apoda indet.";2;"Bottom Fauna";"Echinodermata";"";123108;"Apodida";"2019-11-19";"Order";123083
"Asterias rubens";1157;"Bottom Fauna";"Echinodermata";"";123776;"Asterias rubens";"2019-11-19";"Species";123219
"Asterias sp.";2;"Bottom Fauna";"Echinodermata";"";123219;"Asterias";"2019-11-19";"Genus";123121
"ASTERIIDAE";5;"Bottom Fauna";"Echinodermata";"";123121;"Asteriidae";"2019-11-19";"Family";123086
"Asteroidea indet.";38;"Bottom Fauna";"Echinodermata";"";123080;"Asteroidea";"2019-11-19";"Class";148743
"Astropecten irregularis";56;"Bottom Fauna";"Echinodermata";"";123867;"Astropecten irregularis";"2019-11-19";"Species";123245
"Brissopsis lyrifera";87;"Bottom Fauna";"Echinodermata";"";124373;"Brissopsis lyrifera";"2019-11-19";"Species";123418
